State,Year,Quarter,District,Insurance_Count,Insurance_Amount
himachal-pradesh,2021,2,bilaspur,68,66886.0
himachal-pradesh,2021,2,hamirpur,86,146075.0
himachal-pradesh,2021,2,una,65,86930.0
himachal-pradesh,2021,2,kangra,233,344261.0
himachal-pradesh,2021,2,kullu,75,45639.0
himachal-pradesh,2021,2,mandi,135,197249.0
himachal-pradesh,2021,2,lahul and spiti,7,10582.0
himachal-pradesh,2021,2,chamba,59,60257.0
himachal-pradesh,2021,2,kinnaur,15,13593.0
himachal-pradesh,2021,3,solan,391,390500.0
himachal-pradesh,2021,3,sirmaur,133,167321.0
himachal-pradesh,2021,3,shimla,137,189891.0
himachal-pradesh,2021,3,bilaspur,97,143442.0
himachal-pradesh,2021,3,hamirpur,133,198322.0
himachal-pradesh,2021,3,una,95,174175.0
himachal-pradesh,2021,3,kangra,362,662048.0
himachal-pradesh,2021,3,kullu,168,138495.0
himachal-pradesh,2021,3,mandi,125,200257.0
himachal-pradesh,2021,3,lahul and spiti,10,25448.0
himachal-pradesh,2021,3,chamba,87,119346.0
himachal-pradesh,2021,3,kinnaur,21,35300.0
himachal-pradesh,2021,4,solan,506,677171.0
himachal-pradesh,2021,4,sirmaur,196,327046.0
himachal-pradesh,2021,4,shimla,192,487857.0
himachal-pradesh,2021,4,bilaspur,116,195467.0
himachal-pradesh,2021,4,hamirpur,234,454797.0
himachal-pradesh,2021,4,una,245,489125.0
himachal-pradesh,2021,4,kangra,535,1087881.0
himachal-pradesh,2021,4,kullu,97,207502.0
himachal-pradesh,2021,4,mandi,216,461966.0
himachal-pradesh,2021,4,lahul and spiti,6,14475.0
himachal-pradesh,2021,4,chamba,96,184684.0
himachal-pradesh,2021,4,kinnaur,35,79690.0
himachal-pradesh,2022,1,solan,552,852367.0
himachal-pradesh,2022,1,sirmaur,253,503526.0
himachal-pradesh,2022,1,shimla,180,482453.0
himachal-pradesh,2022,1,bilaspur,108,196856.0
himachal-pradesh,2022,1,hamirpur,312,604752.0
himachal-pradesh,2022,1,una,198,383701.0
himachal-pradesh,2022,1,kangra,674,1204389.0
himachal-pradesh,2022,1,kullu,101,184037.0
himachal-pradesh,2022,1,mandi,189,424112.0
himachal-pradesh,2022,1,lahul and spiti,9,26969.0
himachal-pradesh,2022,1,chamba,165,277194.0
himachal-pradesh,2022,1,kinnaur,27,94383.0
himachal-pradesh,2022,2,solan,556,859012.0
himachal-pradesh,2022,2,sirmaur,218,341033.0
himachal-pradesh,2022,2,shimla,221,489594.0
himachal-pradesh,2022,2,bilaspur,93,213842.0
himachal-pradesh,2022,2,hamirpur,239,479368.0
himachal-pradesh,2022,2,una,230,450565.0
himachal-pradesh,2022,2,kangra,669,1348463.0
himachal-pradesh,2022,2,kullu,159,305767.0
himachal-pradesh,2022,2,mandi,251,500409.0
himachal-pradesh,2022,2,lahul and spiti,18,52942.0
himachal-pradesh,2022,2,chamba,154,274749.0
himachal-pradesh,2022,2,kinnaur,23,55334.0
himachal-pradesh,2022,3,solan,805,1176468.0
himachal-pradesh,2022,3,sirmaur,322,498374.0
himachal-pradesh,2022,3,shimla,295,570328.0
himachal-pradesh,2022,3,bilaspur,138,266328.0
himachal-pradesh,2022,3,hamirpur,301,550440.0
himachal-pradesh,2022,3,una,230,358128.0
himachal-pradesh,2022,3,kangra,823,1348052.0
himachal-pradesh,2022,3,kullu,156,300504.0
himachal-pradesh,2022,3,mandi,293,588312.0
himachal-pradesh,2022,3,lahul and spiti,12,42943.0
himachal-pradesh,2022,3,chamba,217,379656.0
himachal-pradesh,2022,3,kinnaur,49,82159.0
himachal-pradesh,2022,4,solan,1009,1741427.0
himachal-pradesh,2022,4,sirmaur,432,710927.0
himachal-pradesh,2022,4,shimla,341,854465.0
himachal-pradesh,2022,4,bilaspur,174,346816.0
himachal-pradesh,2022,4,hamirpur,359,728113.0
himachal-pradesh,2022,4,una,353,682027.0
himachal-pradesh,2022,4,kangra,1085,2218111.0
himachal-pradesh,2022,4,kullu,175,371574.0
himachal-pradesh,2022,4,mandi,310,725635.0
himachal-pradesh,2022,4,lahul and spiti,25,80169.0
himachal-pradesh,2022,4,chamba,249,459421.0
himachal-pradesh,2022,4,kinnaur,53,141751.0
himachal-pradesh,2023,1,solan,812,1428093.0
himachal-pradesh,2023,1,sirmaur,375,732159.0
himachal-pradesh,2023,1,shimla,334,801571.0
himachal-pradesh,2023,1,bilaspur,108,212666.0
himachal-pradesh,2023,1,hamirpur,350,684183.0
himachal-pradesh,2023,1,una,253,621486.0
himachal-pradesh,2023,1,kangra,950,1883388.0
himachal-pradesh,2023,1,kullu,189,310035.0
himachal-pradesh,2023,1,mandi,264,633837.0
himachal-pradesh,2023,1,lahul and spiti,1,5870.0
himachal-pradesh,2023,1,chamba,242,418898.0
himachal-pradesh,2023,1,kinnaur,31,93947.0
himachal-pradesh,2023,2,solan,878,1427609.0
himachal-pradesh,2023,2,sirmaur,289,518018.0
himachal-pradesh,2023,2,shimla,351,883035.0
himachal-pradesh,2023,2,bilaspur,144,317410.0
himachal-pradesh,2023,2,hamirpur,371,718811.0
himachal-pradesh,2023,2,una,299,645275.0
himachal-pradesh,2023,2,kangra,979,2087628.0
himachal-pradesh,2023,2,kullu,227,566436.0
himachal-pradesh,2023,2,mandi,373,750098.0
himachal-pradesh,2023,2,lahul and spiti,21,64814.0
himachal-pradesh,2023,2,chamba,229,406428.0
himachal-pradesh,2023,2,kinnaur,36,113863.0
himachal-pradesh,2023,3,solan,825,1315793.0
himachal-pradesh,2023,3,sirmaur,347,642000.0
himachal-pradesh,2023,3,shimla,264,718409.0
himachal-pradesh,2023,3,bilaspur,141,345402.0
himachal-pradesh,2023,3,hamirpur,375,780271.0
himachal-pradesh,2023,3,una,276,506882.0
himachal-pradesh,2023,3,kangra,998,2023047.0
himachal-pradesh,2023,3,kullu,133,306144.0
himachal-pradesh,2023,3,mandi,303,659502.0
himachal-pradesh,2023,3,lahul and spiti,22,116767.0
himachal-pradesh,2023,3,chamba,202,333469.0
himachal-pradesh,2023,3,kinnaur,49,122081.0
himachal-pradesh,2023,4,solan,1075,2115674.0
himachal-pradesh,2023,4,sirmaur,460,988869.0
himachal-pradesh,2023,4,shimla,373,1041293.0
himachal-pradesh,2023,4,bilaspur,185,478990.0
himachal-pradesh,2023,4,hamirpur,437,976800.0
himachal-pradesh,2023,4,una,381,917948.0
himachal-pradesh,2023,4,kangra,1319,3070701.0
himachal-pradesh,2023,4,kullu,205,555859.0
himachal-pradesh,2023,4,mandi,430,1051722.0
himachal-pradesh,2023,4,lahul and spiti,16,36318.0
himachal-pradesh,2023,4,chamba,287,512946.0
himachal-pradesh,2023,4,kinnaur,43,151704.0
himachal-pradesh,2024,1,solan,1127,1883899.0
himachal-pradesh,2024,1,sirmaur,519,923526.0
himachal-pradesh,2024,1,shimla,405,923693.0
himachal-pradesh,2024,1,bilaspur,195,429266.0
himachal-pradesh,2024,1,hamirpur,451,869363.0
himachal-pradesh,2024,1,una,371,817480.0
himachal-pradesh,2024,1,kangra,1303,2449390.0
himachal-pradesh,2024,1,kullu,270,545030.0
himachal-pradesh,2024,1,mandi,404,937473.0
himachal-pradesh,2024,1,lahul and spiti,11,11488.0
himachal-pradesh,2024,1,chamba,340,559835.0
himachal-pradesh,2024,1,kinnaur,34,82811.0
himachal-pradesh,2024,2,solan,1001,1677733.0
himachal-pradesh,2024,2,sirmaur,397,804090.0
himachal-pradesh,2024,2,shimla,444,1032380.0
himachal-pradesh,2024,2,bilaspur,204,454795.0
himachal-pradesh,2024,2,hamirpur,416,777099.0
himachal-pradesh,2024,2,una,325,624562.0
himachal-pradesh,2024,2,kangra,1292,2408760.0
himachal-pradesh,2024,2,kullu,272,548077.0
himachal-pradesh,2024,2,mandi,438,921989.0
himachal-pradesh,2024,2,lahul and spiti,18,49194.0
himachal-pradesh,2024,2,chamba,330,535510.0
himachal-pradesh,2024,2,kinnaur,57,174516.0
himachal-pradesh,2024,3,solan,1024,1885481.0
himachal-pradesh,2024,3,sirmaur,464,790427.0
himachal-pradesh,2024,3,shimla,402,999227.0
himachal-pradesh,2024,3,bilaspur,186,409446.0
himachal-pradesh,2024,3,hamirpur,495,920841.0
himachal-pradesh,2024,3,una,367,763355.0
himachal-pradesh,2024,3,kangra,1280,2577841.0
himachal-pradesh,2024,3,lahaul and spiti,37,68112.0
himachal-pradesh,2024,3,kullu,210,500823.0
himachal-pradesh,2024,3,mandi,469,988997.0
himachal-pradesh,2024,3,chamba,294,538361.0
himachal-pradesh,2024,3,kinnaur,44,96088.0
himachal-pradesh,2024,4,solan,1311,2240286.0
himachal-pradesh,2024,4,sirmaur,488,1033480.0
himachal-pradesh,2024,4,shimla,569,1416469.0
himachal-pradesh,2024,4,bilaspur,267,662116.0
himachal-pradesh,2024,4,hamirpur,620,1310194.0
himachal-pradesh,2024,4,una,505,1250921.0
himachal-pradesh,2024,4,kangra,1686,3420558.0
himachal-pradesh,2024,4,lahaul and spiti,36,123376.0
himachal-pradesh,2024,4,kullu,257,558743.0
himachal-pradesh,2024,4,mandi,521,1111164.0
himachal-pradesh,2024,4,chamba,377,761585.0
himachal-pradesh,2024,4,kinnaur,60,201631.0
jammu-&-kashmir,2020,2,doda,4,693.0
jammu-&-kashmir,2020,2,samba,12,2538.0
jammu-&-kashmir,2020,2,srinagar,13,3764.0
jammu-&-kashmir,2020,2,baramulla,8,2309.0
jammu-&-kashmir,2020,2,jammu,90,20793.0
jammu-&-kashmir,2020,2,ganderbal,1,231.0
jammu-&-kashmir,2020,2,udhampur,15,3721.0
jammu-&-kashmir,2020,2,bandipore,1,226.0
jammu-&-kashmir,2020,2,reasi,7,1356.0
jammu-&-kashmir,2020,2,kathua,9,2171.0
jammu-&-kashmir,2020,2,kishtwar,5,1027.0
jammu-&-kashmir,2020,2,pulwama,6,1637.0
jammu-&-kashmir,2020,2,ramban,4,1401.0
jammu-&-kashmir,2020,2,rajouri,10,1961.0
jammu-&-kashmir,2020,2,kulgam,1,231.0
jammu-&-kashmir,2020,2,budgam,4,1699.0
jammu-&-kashmir,2020,2,anantnag,5,1057.0
jammu-&-kashmir,2020,2,kupwara,11,1669.0
jammu-&-kashmir,2020,3,doda,7,1095.0
jammu-&-kashmir,2020,3,samba,26,7652.0
jammu-&-kashmir,2020,3,srinagar,37,12500.0
jammu-&-kashmir,2020,3,baramulla,31,7873.0
jammu-&-kashmir,2020,3,jammu,178,57768.0
jammu-&-kashmir,2020,3,ganderbal,7,2398.0
jammu-&-kashmir,2020,3,udhampur,15,2284.0
jammu-&-kashmir,2020,3,bandipore,4,761.0
jammu-&-kashmir,2020,3,reasi,14,5059.0
jammu-&-kashmir,2020,3,shopian,3,383.0
jammu-&-kashmir,2020,3,poonch,3,1058.0
jammu-&-kashmir,2020,3,kathua,25,6856.0
jammu-&-kashmir,2020,3,kishtwar,1,166.0
jammu-&-kashmir,2020,3,pulwama,11,2994.0
jammu-&-kashmir,2020,3,ramban,10,3343.0
jammu-&-kashmir,2020,3,rajouri,18,4443.0
jammu-&-kashmir,2020,3,kulgam,5,3014.0
jammu-&-kashmir,2020,3,budgam,23,6888.0
jammu-&-kashmir,2020,3,anantnag,8,1194.0
jammu-&-kashmir,2020,3,kupwara,15,5610.0
jammu-&-kashmir,2020,4,doda,9,10047.0
jammu-&-kashmir,2020,4,samba,55,52801.0
jammu-&-kashmir,2020,4,mirpur,2,2612.0
jammu-&-kashmir,2020,4,srinagar,48,71117.0
jammu-&-kashmir,2020,4,baramulla,29,26838.0
jammu-&-kashmir,2020,4,jammu,220,234831.0
jammu-&-kashmir,2020,4,ganderbal,7,11507.0
jammu-&-kashmir,2020,4,udhampur,39,38569.0
jammu-&-kashmir,2020,4,bandipore,8,6649.0
jammu-&-kashmir,2020,4,reasi,34,26958.0
jammu-&-kashmir,2020,4,shopian,2,5368.0
jammu-&-kashmir,2020,4,poonch,23,26902.0
jammu-&-kashmir,2020,4,kathua,42,48827.0
jammu-&-kashmir,2020,4,kishtwar,6,16741.0
jammu-&-kashmir,2020,4,pulwama,14,17539.0
jammu-&-kashmir,2020,4,ramban,9,7703.0
jammu-&-kashmir,2020,4,rajouri,19,12775.0
jammu-&-kashmir,2020,4,kulgam,6,15663.0
jammu-&-kashmir,2020,4,budgam,26,47506.0
jammu-&-kashmir,2020,4,anantnag,23,32801.0
jammu-&-kashmir,2020,4,kupwara,26,21107.0
jammu-&-kashmir,2021,1,muzaffarabad,2,835.0
jammu-&-kashmir,2021,1,doda,15,16399.0
jammu-&-kashmir,2021,1,samba,53,70708.0
jammu-&-kashmir,2021,1,mirpur,2,3853.0
jammu-&-kashmir,2021,1,srinagar,53,89002.0
jammu-&-kashmir,2021,1,baramulla,33,22277.0
jammu-&-kashmir,2021,1,jammu,330,366886.0
jammu-&-kashmir,2021,1,ganderbal,168,244079.0
jammu-&-kashmir,2021,1,udhampur,49,58092.0
jammu-&-kashmir,2021,1,bandipore,45,117749.0
jammu-&-kashmir,2021,1,reasi,20,37520.0
jammu-&-kashmir,2021,1,shopian,16,52181.0
jammu-&-kashmir,2021,1,poonch,21,24190.0
jammu-&-kashmir,2021,1,kathua,74,114276.0
jammu-&-kashmir,2021,1,kishtwar,8,909.0
jammu-&-kashmir,2021,1,pulwama,38,51363.0
jammu-&-kashmir,2021,1,ramban,14,31961.0
jammu-&-kashmir,2021,1,rajouri,34,31011.0
jammu-&-kashmir,2021,1,kulgam,13,27494.0
jammu-&-kashmir,2021,1,budgam,38,48723.0
jammu-&-kashmir,2021,1,anantnag,46,90513.0
jammu-&-kashmir,2021,1,kupwara,33,46267.0
jammu-&-kashmir,2021,2,doda,23,43898.0
jammu-&-kashmir,2021,2,samba,65,100030.0
jammu-&-kashmir,2021,2,mirpur,1,4956.0
jammu-&-kashmir,2021,2,srinagar,70,92975.0
jammu-&-kashmir,2021,2,baramulla,36,56117.0
jammu-&-kashmir,2021,2,jammu,371,621718.0
jammu-&-kashmir,2021,2,ganderbal,134,78764.0
jammu-&-kashmir,2021,2,udhampur,71,114207.0
jammu-&-kashmir,2021,2,bandipore,39,58097.0
jammu-&-kashmir,2021,2,reasi,33,46716.0
jammu-&-kashmir,2021,2,shopian,9,27915.0
jammu-&-kashmir,2021,2,poonch,17,29030.0
jammu-&-kashmir,2021,2,kathua,85,144589.0
jammu-&-kashmir,2021,2,kishtwar,16,11972.0
jammu-&-kashmir,2021,2,pulwama,42,82595.0
jammu-&-kashmir,2021,2,ramban,13,15378.0
jammu-&-kashmir,2021,2,rajouri,40,61758.0
jammu-&-kashmir,2021,2,kulgam,11,25961.0
jammu-&-kashmir,2021,2,budgam,41,73783.0
jammu-&-kashmir,2021,2,anantnag,38,66008.0
jammu-&-kashmir,2021,2,kupwara,42,75622.0
jammu-&-kashmir,2021,3,muzaffarabad,2,1419.0
jammu-&-kashmir,2021,3,doda,26,37163.0
jammu-&-kashmir,2021,3,samba,98,168234.0
jammu-&-kashmir,2021,3,mirpur,4,8265.0
jammu-&-kashmir,2021,3,srinagar,74,147231.0
jammu-&-kashmir,2021,3,baramulla,39,57845.0
jammu-&-kashmir,2021,3,jammu,475,624158.0
jammu-&-kashmir,2021,3,ganderbal,18,26384.0
jammu-&-kashmir,2021,3,udhampur,94,170249.0
jammu-&-kashmir,2021,3,bandipore,18,56848.0
jammu-&-kashmir,2021,3,reasi,37,61064.0
jammu-&-kashmir,2021,3,shopian,50,47443.0
jammu-&-kashmir,2021,3,poonch,16,19141.0
jammu-&-kashmir,2021,3,kathua,92,134313.0
jammu-&-kashmir,2021,3,kishtwar,17,32838.0
jammu-&-kashmir,2021,3,pulwama,118,86114.0
jammu-&-kashmir,2021,3,ramban,18,40117.0
jammu-&-kashmir,2021,3,rajouri,39,61196.0
jammu-&-kashmir,2021,3,kulgam,24,60071.0
jammu-&-kashmir,2021,3,budgam,84,115627.0
jammu-&-kashmir,2021,3,anantnag,79,135519.0
jammu-&-kashmir,2021,3,kupwara,30,47894.0
jammu-&-kashmir,2021,4,doda,25,53510.0
jammu-&-kashmir,2021,4,samba,150,298729.0
jammu-&-kashmir,2021,4,mirpur,3,5203.0
jammu-&-kashmir,2021,4,srinagar,193,460213.0
jammu-&-kashmir,2021,4,baramulla,70,155381.0
jammu-&-kashmir,2021,4,jammu,918,1563386.0
jammu-&-kashmir,2021,4,ganderbal,43,83757.0
jammu-&-kashmir,2021,4,udhampur,108,174710.0
jammu-&-kashmir,2021,4,bandipore,29,64569.0
jammu-&-kashmir,2021,4,reasi,64,109941.0
jammu-&-kashmir,2021,4,shopian,154,170478.0
jammu-&-kashmir,2021,4,poonch,57,107585.0
jammu-&-kashmir,2021,4,kathua,151,264155.0
jammu-&-kashmir,2021,4,kishtwar,29,69915.0
jammu-&-kashmir,2021,4,pulwama,115,214708.0
jammu-&-kashmir,2021,4,ramban,30,86266.0
jammu-&-kashmir,2021,4,rajouri,81,171652.0
jammu-&-kashmir,2021,4,kulgam,48,148267.0
jammu-&-kashmir,2021,4,budgam,628,483043.0
jammu-&-kashmir,2021,4,anantnag,155,414820.0
jammu-&-kashmir,2021,4,kupwara,62,123029.0
jammu-&-kashmir,2022,1,doda,66,200819.0
jammu-&-kashmir,2022,1,samba,141,336914.0
jammu-&-kashmir,2022,1,mirpur,2,5326.0
jammu-&-kashmir,2022,1,srinagar,399,734819.0
jammu-&-kashmir,2022,1,baramulla,171,348488.0
jammu-&-kashmir,2022,1,jammu,974,1927670.0
jammu-&-kashmir,2022,1,ganderbal,38,85839.0
jammu-&-kashmir,2022,1,udhampur,142,306421.0
jammu-&-kashmir,2022,1,bandipore,50,153502.0
jammu-&-kashmir,2022,1,reasi,69,165808.0
jammu-&-kashmir,2022,1,shopian,119,223541.0
jammu-&-kashmir,2022,1,poonch,42,88435.0
jammu-&-kashmir,2022,1,kathua,184,442387.0
jammu-&-kashmir,2022,1,kishtwar,33,78143.0
jammu-&-kashmir,2022,1,pulwama,265,464390.0
jammu-&-kashmir,2022,1,ramban,32,109268.0
jammu-&-kashmir,2022,1,rajouri,72,171099.0
jammu-&-kashmir,2022,1,kulgam,94,239998.0
jammu-&-kashmir,2022,1,budgam,252,394334.0
jammu-&-kashmir,2022,1,anantnag,356,523325.0
jammu-&-kashmir,2022,1,kupwara,83,243741.0
jammu-&-kashmir,2022,2,muzaffarabad,3,6048.0
jammu-&-kashmir,2022,2,doda,72,187923.0
jammu-&-kashmir,2022,2,samba,208,380723.0
jammu-&-kashmir,2022,2,mirpur,7,8857.0
jammu-&-kashmir,2022,2,srinagar,528,967474.0
jammu-&-kashmir,2022,2,baramulla,180,366809.0
jammu-&-kashmir,2022,2,jammu,1181,1988901.0
jammu-&-kashmir,2022,2,ganderbal,38,79233.0
jammu-&-kashmir,2022,2,udhampur,193,322630.0
jammu-&-kashmir,2022,2,bandipore,46,126244.0
jammu-&-kashmir,2022,2,reasi,88,136751.0
jammu-&-kashmir,2022,2,shopian,75,172190.0
jammu-&-kashmir,2022,2,poonch,81,144338.0
jammu-&-kashmir,2022,2,kathua,204,445358.0
jammu-&-kashmir,2022,2,kishtwar,50,100544.0
jammu-&-kashmir,2022,2,pulwama,199,408613.0
jammu-&-kashmir,2022,2,ramban,37,106990.0
jammu-&-kashmir,2022,2,rajouri,111,235383.0
jammu-&-kashmir,2022,2,kulgam,106,220085.0
jammu-&-kashmir,2022,2,budgam,259,512454.0
jammu-&-kashmir,2022,2,anantnag,263,539003.0
jammu-&-kashmir,2022,2,kupwara,142,273241.0
jammu-&-kashmir,2022,3,muzaffarabad,1,56.0
jammu-&-kashmir,2022,3,doda,115,211141.0
jammu-&-kashmir,2022,3,samba,292,442303.0
jammu-&-kashmir,2022,3,mirpur,20,24984.0
jammu-&-kashmir,2022,3,srinagar,504,908586.0
jammu-&-kashmir,2022,3,baramulla,131,268011.0
jammu-&-kashmir,2022,3,jammu,1674,2443103.0
jammu-&-kashmir,2022,3,ganderbal,50,99812.0
jammu-&-kashmir,2022,3,udhampur,266,394002.0
jammu-&-kashmir,2022,3,bandipore,52,140927.0
jammu-&-kashmir,2022,3,reasi,140,247331.0
jammu-&-kashmir,2022,3,shopian,59,90368.0
jammu-&-kashmir,2022,3,poonch,79,172947.0
jammu-&-kashmir,2022,3,kathua,342,529015.0
jammu-&-kashmir,2022,3,kishtwar,64,163254.0
jammu-&-kashmir,2022,3,pulwama,162,308696.0
jammu-&-kashmir,2022,3,ramban,58,126047.0
jammu-&-kashmir,2022,3,rajouri,139,303672.0
jammu-&-kashmir,2022,3,kulgam,73,196641.0
jammu-&-kashmir,2022,3,budgam,251,519645.0
jammu-&-kashmir,2022,3,anantnag,219,442368.0
jammu-&-kashmir,2022,3,kupwara,103,248917.0
jammu-&-kashmir,2022,4,muzaffarabad,3,9604.0
jammu-&-kashmir,2022,4,doda,118,266240.0
jammu-&-kashmir,2022,4,samba,356,656320.0
jammu-&-kashmir,2022,4,mirpur,25,51068.0
jammu-&-kashmir,2022,4,srinagar,471,926220.0
jammu-&-kashmir,2022,4,baramulla,171,452532.0
jammu-&-kashmir,2022,4,jammu,1879,3260604.0
jammu-&-kashmir,2022,4,ganderbal,38,82168.0
jammu-&-kashmir,2022,4,udhampur,286,561757.0
jammu-&-kashmir,2022,4,bandipore,54,140579.0
jammu-&-kashmir,2022,4,reasi,124,240637.0
jammu-&-kashmir,2022,4,shopian,59,173169.0
jammu-&-kashmir,2022,4,poonch,88,213470.0
jammu-&-kashmir,2022,4,kathua,254,545133.0
jammu-&-kashmir,2022,4,kishtwar,62,97461.0
jammu-&-kashmir,2022,4,pulwama,183,400652.0
jammu-&-kashmir,2022,4,ramban,40,97082.0
jammu-&-kashmir,2022,4,rajouri,167,352179.0
jammu-&-kashmir,2022,4,kulgam,81,182823.0
jammu-&-kashmir,2022,4,budgam,186,484368.0
jammu-&-kashmir,2022,4,anantnag,273,607958.0
jammu-&-kashmir,2022,4,kupwara,113,309159.0
jammu-&-kashmir,2023,1,muzaffarabad,3,3988.0
jammu-&-kashmir,2023,1,doda,96,225252.0
jammu-&-kashmir,2023,1,samba,277,599467.0
jammu-&-kashmir,2023,1,mirpur,12,27903.0
jammu-&-kashmir,2023,1,srinagar,470,1055223.0
jammu-&-kashmir,2023,1,baramulla,147,422741.0
jammu-&-kashmir,2023,1,jammu,1657,3092481.0
jammu-&-kashmir,2023,1,ganderbal,49,128223.0
jammu-&-kashmir,2023,1,udhampur,238,544808.0
jammu-&-kashmir,2023,1,bandipore,67,196095.0
jammu-&-kashmir,2023,1,reasi,120,277347.0
jammu-&-kashmir,2023,1,shopian,69,209705.0
jammu-&-kashmir,2023,1,poonch,89,149158.0
jammu-&-kashmir,2023,1,kathua,224,506261.0
jammu-&-kashmir,2023,1,kishtwar,72,168872.0
jammu-&-kashmir,2023,1,pulwama,148,381535.0
jammu-&-kashmir,2023,1,ramban,39,118120.0
jammu-&-kashmir,2023,1,rajouri,104,246115.0
jammu-&-kashmir,2023,1,kulgam,113,374422.0
jammu-&-kashmir,2023,1,budgam,201,561024.0
jammu-&-kashmir,2023,1,anantnag,250,657402.0
jammu-&-kashmir,2023,1,kupwara,110,329735.0
jammu-&-kashmir,2023,2,muzaffarabad,1,6952.0
jammu-&-kashmir,2023,2,doda,143,310246.0
jammu-&-kashmir,2023,2,samba,332,644903.0
jammu-&-kashmir,2023,2,mirpur,15,29201.0
jammu-&-kashmir,2023,2,srinagar,683,1303991.0
jammu-&-kashmir,2023,2,baramulla,215,592287.0
jammu-&-kashmir,2023,2,jammu,1710,3178077.0
jammu-&-kashmir,2023,2,ganderbal,69,169949.0
jammu-&-kashmir,2023,2,udhampur,276,517843.0
jammu-&-kashmir,2023,2,bandipore,59,131745.0
jammu-&-kashmir,2023,2,reasi,129,259277.0
jammu-&-kashmir,2023,2,shopian,74,190895.0
jammu-&-kashmir,2023,2,poonch,99,204724.0
jammu-&-kashmir,2023,2,kathua,263,596557.0
jammu-&-kashmir,2023,2,kishtwar,57,113660.0
jammu-&-kashmir,2023,2,pulwama,170,435195.0
jammu-&-kashmir,2023,2,ramban,51,90890.0
jammu-&-kashmir,2023,2,rajouri,134,359591.0
jammu-&-kashmir,2023,2,kulgam,143,316687.0
jammu-&-kashmir,2023,2,budgam,275,617323.0
jammu-&-kashmir,2023,2,anantnag,219,549864.0
jammu-&-kashmir,2023,2,kupwara,145,354982.0
jammu-&-kashmir,2023,3,doda,140,307395.0
jammu-&-kashmir,2023,3,samba,289,642825.0
jammu-&-kashmir,2023,3,mirpur,22,71881.0
jammu-&-kashmir,2023,3,srinagar,583,1097144.0
jammu-&-kashmir,2023,3,baramulla,197,510511.0
jammu-&-kashmir,2023,3,jammu,1802,2956782.0
jammu-&-kashmir,2023,3,ganderbal,64,174877.0
jammu-&-kashmir,2023,3,udhampur,321,537296.0
jammu-&-kashmir,2023,3,bandipore,69,144739.0
jammu-&-kashmir,2023,3,reasi,137,289816.0
jammu-&-kashmir,2023,3,shopian,61,118915.0
jammu-&-kashmir,2023,3,poonch,147,342884.0
jammu-&-kashmir,2023,3,kathua,332,661848.0
jammu-&-kashmir,2023,3,kishtwar,110,251088.0
jammu-&-kashmir,2023,3,pulwama,176,445019.0
jammu-&-kashmir,2023,3,ramban,83,258748.0
jammu-&-kashmir,2023,3,rajouri,163,355757.0
jammu-&-kashmir,2023,3,kulgam,79,222947.0
jammu-&-kashmir,2023,3,budgam,316,636758.0
jammu-&-kashmir,2023,3,anantnag,232,614771.0
jammu-&-kashmir,2023,3,kupwara,130,333873.0
jammu-&-kashmir,2023,4,doda,189,409244.0
jammu-&-kashmir,2023,4,samba,402,894382.0
jammu-&-kashmir,2023,4,mirpur,26,65653.0
jammu-&-kashmir,2023,4,srinagar,537,1200208.0
jammu-&-kashmir,2023,4,baramulla,197,547589.0
jammu-&-kashmir,2023,4,jammu,2185,4418006.0
jammu-&-kashmir,2023,4,ganderbal,47,94791.0
jammu-&-kashmir,2023,4,udhampur,450,883613.0
jammu-&-kashmir,2023,4,bandipore,63,159820.0
jammu-&-kashmir,2023,4,reasi,171,400644.0
jammu-&-kashmir,2023,4,shopian,55,175492.0
jammu-&-kashmir,2023,4,poonch,144,358098.0
jammu-&-kashmir,2023,4,kathua,445,915976.0
jammu-&-kashmir,2023,4,kishtwar,137,269578.0
jammu-&-kashmir,2023,4,pulwama,142,377116.0
jammu-&-kashmir,2023,4,ramban,77,195756.0
jammu-&-kashmir,2023,4,rajouri,226,468990.0
jammu-&-kashmir,2023,4,kulgam,110,316316.0
jammu-&-kashmir,2023,4,budgam,278,678542.0
jammu-&-kashmir,2023,4,anantnag,223,695092.0
jammu-&-kashmir,2023,4,kupwara,160,407403.0
jammu-&-kashmir,2024,1,muzaffarabad,1,5516.0
jammu-&-kashmir,2024,1,doda,171,387272.0
jammu-&-kashmir,2024,1,samba,392,775248.0
jammu-&-kashmir,2024,1,mirpur,29,53282.0
